ID;TARGET
88325;0
88326;0
88327;0
88328;0
88329;0
88330;1
88331;0
88332;0
88333;0
88334;0
88335;1
88336;0
88337;0
88338;0
88339;0
88340;0
88341;0
88342;0
88343;0
88344;0
88345;0
88346;0
88347;0
88348;1
88349;0
88350;0
88351;1
88352;0
88353;1
88354;0
88355;0
88356;1
88357;0
88358;0
88359;0
88360;1
88361;1
88362;0
88363;0
88364;1
88365;0
88366;1
88367;1
88368;0
88369;0
88370;0
88371;1
88372;0
88373;0
88374;0
88375;1
88376;0
88377;0
88378;0
88379;0
88380;0
88381;0
88382;0
88383;0
88384;0
88385;0
88386;0
88387;0
88388;0
88389;0
88390;0
88391;0
88392;0
88393;0
88394;0
88395;1
88396;0
88397;0
88398;0
88399;0
88400;0
88401;0
88402;0
88403;0
88404;0
88405;0
88406;0
88407;0
88408;1
88409;1
88410;0
88411;0
88412;0
88413;0
88414;0
88415;1
88416;0
88417;0
88418;1
88419;0
88420;1
88421;1
88422;0
88423;1
88424;0
88425;1
88426;0
88427;0
88428;0
88429;0
88430;0
88431;0
88432;0
88433;0
88434;0
88435;0
88436;1
88437;0
88438;0
88439;0
88440;1
88441;0
88442;1
88443;0
88444;0
88445;0
88446;0
88447;0
88448;0
88449;0
88450;0
88451;0
88452;0
88453;0
88454;0
88455;0
88456;0
88457;0
88458;1
88459;1
88460;0
88461;0
88462;0
88463;0
88464;0
88465;0
88466;0
88467;1
88468;0
88469;0
88470;1
88471;1
88472;0
88473;0
88474;0
88475;0
88476;0
88477;0
88478;0
88479;1
88480;1
88481;1
88482;0
88483;0
88484;0
88485;0
88486;0
88487;0
88488;0
88489;0
88490;1
88491;0
88492;0
88493;0
88494;0
88495;0
88496;1
88497;1
88498;0
88499;0
88500;0
88501;0
88502;0
88503;0
88504;0
88505;0
88506;0
88507;0
88508;0
88509;0
88510;0
88511;0
88512;0
88513;0
88514;0
88515;0
88516;0
88517;0
88518;1
88519;0
88520;0
88521;0
88522;0
88523;0
88524;0
88525;1
88526;0
88527;1
88528;0
88529;0
88530;0
88531;0
88532;0
88533;0
88534;1
88535;1
88536;0
88537;1
88538;0
88539;0
88540;1
88541;0
88542;0
88543;0
88544;0
88545;0
88546;1
88547;0
88548;0
88549;1
88550;1
88551;0
88552;1
88553;1
88554;0
88555;0
88556;0
88557;0
88558;0
88559;0
88560;0
88561;0
88562;0
88563;0
88564;1
88565;0
88566;0
88567;0
88568;0
88569;1
88570;0
88571;1
88572;1
88573;0
88574;0
88575;0
88576;0
88577;0
88578;0
88579;0
88580;1
88581;0
88582;0
88583;1
88584;0
88585;0
88586;0
88587;0
88588;0
88589;1
88590;0
88591;0
88592;0
88593;0
88594;1
88595;0
88596;1
88597;0
88598;0
88599;0
88600;0
88601;0
88602;0
88603;0
88604;0
88605;1
88606;0
88607;0
88608;0
88609;0
88610;1
88611;0
88612;0
88613;1
88614;0
88615;0
88616;0
88617;0
88618;1
88619;0
88620;1
88621;0
88622;0
88623;0
88624;0
88625;0
88626;0
88627;1
88628;0
88629;0
88630;0
88631;0
88632;0
88633;0
88634;0
88635;0
88636;0
88637;0
88638;0
88639;0
88640;0
88641;0
88642;0
88643;1
88644;0
88645;0
88646;0
88647;1
88648;1
88649;0
88650;0
88651;0
88652;0
88653;1
88654;0
88655;0
88656;0
88657;0
88658;0
88659;0
88660;0
88661;1
88662;0
88663;0
88664;0
88665;0
88666;0
88667;1
88668;0
88669;0
88670;0
88671;0
88672;0
88673;0
88674;0
88675;0
88676;0
88677;0
88678;0
88679;0
88680;1
88681;0
88682;0
88683;0
88684;1
88685;0
88686;0
88687;0
88688;0
88689;0
88690;0
88691;0
88692;0
88693;1
88694;1
88695;0
88696;0
88697;1
88698;0
88699;0
88700;0
88701;0
88702;1
88703;0
88704;1
88705;1
88706;0
88707;0
88708;0
88709;0
88710;0
88711;0
88712;0
88713;0
88714;1
88715;0
88716;0
88717;1
88718;0
88719;0
88720;0
88721;1
88722;1
88723;1
88724;0
88725;0
88726;0
88727;0
88728;0
88729;0
88730;0
88731;1
88732;0
88733;1
88734;0
88735;1
88736;1
88737;1
88738;0
88739;0
88740;1
88741;1
88742;0
88743;1
88744;1
88745;0
88746;0
88747;1
88748;0
88749;0
88750;0
88751;0
88752;0
88753;1
88754;0
88755;0
88756;0
88757;0
88758;0
88759;1
88760;0
88761;1
88762;0
88763;1
88764;0
88765;0
88766;1
88767;0
88768;1
88769;0
88770;0
88771;0
88772;0
88773;0
88774;0
88775;0
88776;0
88777;0
88778;0
88779;1
88780;0
88781;0
88782;0
88783;0
88784;1
88785;0
88786;1
88787;0
88788;0
88789;0
88790;0
88791;0
88792;1
88793;0
88794;0
88795;0
88796;0
88797;0
88798;1
88799;0
88800;1
88801;0
88802;1
88803;0
88804;0
88805;0
88806;0
88807;0
88808;0
88809;1
88810;0
88811;0
88812;0
88813;0
88814;1
88815;0
88816;0
88817;0
88818;1
88819;0
88820;0
88821;1
88822;0
88823;0
88824;0
88825;1
88826;0
88827;0
88828;1
88829;0
88830;0
88831;0
88832;1
88833;0
88834;0
88835;1
88836;0
88837;0
88838;0
88839;1
88840;0
88841;0
88842;0
88843;1
88844;0
88845;0
88846;0
88847;0
88848;0
88849;0
88850;0
88851;1
88852;1
88853;1
88854;0
88855;1
88856;0
88857;0
88858;0
88859;0
88860;0
88861;0
88862;0
88863;1
88864;1
88865;1
88866;0
88867;0
88868;0
88869;0
88870;0
88871;0
88872;0
88873;0
88874;1
88875;0
88876;0
88877;1
88878;0
88879;0
88880;0
88881;0
88882;0
88883;0
88884;0
88885;1
88886;1
88887;0
88888;0
88889;0
88890;1
88891;1
88892;0
88893;1
88894;0
88895;0
88896;0
88897;1
88898;1
88899;0
88900;1
88901;0
88902;0
88903;1
88904;0
88905;0
88906;0
88907;1
88908;1
88909;0
88910;0
88911;0
88912;0
88913;0
88914;0
88915;1
88916;1
88917;0
88918;0
88919;1
88920;0
88921;1
88922;0
88923;0
88924;0
88925;0
88926;0
88927;0
88928;1
88929;0
88930;0
88931;1
88932;0
88933;0
88934;0
88935;0
88936;0
88937;1
88938;0
88939;0
88940;1
88941;1
88942;0
88943;0
88944;0
88945;0
88946;0
88947;0
88948;0
88949;0
88950;0
88951;0
88952;1
88953;0
88954;1
88955;0
88956;0
88957;0
88958;0
88959;0
88960;0
88961;0
88962;1
88963;0
88964;0
88965;1
88966;0
88967;0
88968;0
88969;0
88970;0
88971;0
88972;0
88973;0
88974;1
88975;1
88976;0
88977;0
88978;0
88979;0
88980;1
88981;0
88982;1
88983;0
88984;0
88985;1
88986;1
88987;1
88988;0
88989;0
88990;1
88991;0
88992;1
88993;0
88994;1
88995;0
88996;0
88997;0
88998;0
88999;0
89000;0
89001;1
89002;0
89003;0
89004;0
89005;0
89006;0
89007;0
89008;0
89009;0
89010;0
89011;1
89012;0
89013;1
89014;0
89015;0
89016;0
89017;0
89018;1
89019;0
89020;1
89021;0
89022;0
89023;1
89024;1
89025;0
89026;0
89027;0
89028;1
89029;1
89030;1
89031;0
89032;0
89033;1
89034;0
89035;1
89036;0
89037;0
89038;0
89039;0
89040;0
89041;0
89042;0
89043;1
89044;1
89045;0
89046;0
89047;1
89048;0
89049;0
89050;1
89051;0
89052;0
89053;0
89054;0
89055;1
89056;0
89057;0
89058;0
89059;1
89060;0
89061;0
89062;0
89063;0
89064;0
89065;0
89066;0
89067;0
89068;0
89069;1
89070;1
89071;0
89072;0
89073;1
89074;0
89075;0
89076;1
89077;0
89078;0
89079;1
89080;0
89081;0
89082;0
89083;0
89084;1
89085;0
89086;0
89087;0
89088;0
89089;1
89090;1
89091;0
89092;0
89093;0
89094;1
89095;0
89096;0
89097;0
89098;0
89099;0
89100;1
89101;0
89102;1
89103;0
89104;0
89105;1
89106;0
89107;0
89108;1
89109;0
89110;1
89111;0
89112;0
89113;0
89114;1
89115;1
89116;0
89117;0
89118;0
89119;0
89120;0
89121;0
89122;0
89123;0
89124;0
89125;0
89126;0
89127;1
89128;0
89129;0
89130;0
89131;1
89132;0
89133;0
89134;1
89135;0
89136;1
89137;0
89138;1
89139;0
89140;0
89141;0
89142;0
89143;0
89144;1
89145;0
89146;0
89147;0
89148;0
89149;1
89150;0
89151;0
89152;0
89153;0
89154;1
89155;0
89156;0
89157;1
89158;0
89159;0
89160;0
89161;1
89162;1
89163;0
89164;0
89165;0
89166;1
89167;0
89168;1
89169;0
89170;0
89171;0
89172;1
89173;0
89174;0
89175;0
89176;0
89177;0
89178;1
89179;0
89180;0
89181;0
89182;1
89183;0
89184;0
89185;0
89186;0
89187;0
89188;0
89189;0
89190;0
89191;0
89192;0
89193;0
89194;0
89195;0
89196;0
89197;0
89198;0
89199;1
89200;1
89201;0
89202;0
89203;0
89204;0
89205;0
89206;0
89207;0
89208;1
89209;0
89210;0
89211;0
89212;1
89213;1
89214;0
89215;0
89216;0
89217;1
89218;1
89219;0
89220;0
89221;1
89222;0
89223;0
89224;0
89225;0
89226;0
89227;1
89228;1
89229;1
89230;1
89231;0
89232;1
89233;0
89234;0
89235;0
89236;1
89237;1
89238;0
89239;1
89240;1
89241;0
89242;0
89243;1
89244;0
89245;1
89246;0
89247;1
89248;0
89249;1
89250;1
89251;1
89252;1
89253;1
89254;0
89255;1
89256;0
89257;0
89258;1
89259;1
89260;1
89261;1
89262;0
89263;0
89264;1
89265;0
89266;0
89267;0
89268;0
89269;0
89270;0
89271;1
89272;1
89273;0
89274;1
89275;1
89276;0
89277;0
89278;0
89279;1
89280;1
89281;0
89282;0
89283;0
89284;0
89285;1
89286;0
89287;1
89288;0
89289;1
89290;0
89291;0
89292;0
89293;1
89294;0
89295;0
89296;0
89297;0
89298;1
89299;0
89300;0
89301;0
89302;0
89303;0
89304;1
89305;0
89306;0
89307;0
89308;0
89309;0
89310;0
89311;0
89312;0
89313;0
89314;1
89315;0
89316;0
89317;0
89318;0
89319;0
89320;0
89321;0
89322;0
89323;0
89324;0
89325;0
89326;0
89327;0
89328;0
89329;0
89330;0
89331;1
89332;1
89333;1
89334;0
89335;0
89336;0
89337;0
89338;0
89339;1
89340;1
89341;1
89342;0
89343;0
89344;0
89345;1
89346;0
89347;0
89348;0
89349;0
89350;1
89351;0
89352;0
89353;1
89354;0
89355;0
89356;1
89357;0
89358;0
89359;0
89360;0
89361;0
89362;0
89363;0
89364;0
89365;0
89366;0
89367;0
89368;0
89369;0
89370;0
89371;0
89372;0
89373;0
89374;0
89375;0
89376;1
89377;0
89378;0
89379;0
89380;0
89381;0
89382;0
89383;0
89384;0
89385;0
89386;0
89387;0
89388;0
89389;0
89390;0
89391;1
89392;0
89393;0
89394;0
89395;0
89396;0
89397;0
89398;0
89399;1
89400;0
89401;0
89402;0
89403;0
89404;0
89405;1
89406;0
89407;0
89408;0
89409;0
89410;0
89411;0
89412;0
89413;0
89414;0
89415;0
89416;0
89417;0
89418;0
89419;0
89420;1
89421;0
89422;0
89423;0
89424;0
89425;0
89426;0
89427;0
89428;1
89429;0
89430;1
89431;0
89432;0
89433;0
89434;0
89435;0
89436;0
89437;0
89438;0
89439;1
89440;0
89441;0
89442;1
89443;0
89444;0
89445;1
89446;1
89447;1
89448;1
89449;0
89450;0
89451;0
89452;0
89453;0
89454;0
89455;0
89456;0
89457;0
89458;0
89459;0
89460;0
89461;1
89462;0
89463;0
89464;0
89465;0
89466;0
89467;0
89468;0
89469;1
89470;1
89471;0
89472;0
89473;0
89474;0
89475;0
89476;0
89477;0
89478;0
89479;0
89480;0
89481;0
89482;0
89483;1
89484;1
89485;0
89486;0
89487;0
89488;0
89489;0
89490;0
89491;0
89492;0
89493;1
89494;0
89495;1
89496;0
89497;0
89498;0
89499;0
89500;1
89501;0
89502;0
89503;0
89504;0
89505;0
89506;1
89507;1
89508;0
89509;0
89510;0
89511;0
89512;0
89513;0
89514;0
89515;1
89516;1
89517;0
89518;0
89519;0
89520;0
89521;1
89522;0
89523;0
89524;0
89525;1
89526;0
89527;0
89528;0
89529;0
89530;0
89531;0
89532;0
89533;0
89534;0
89535;0
89536;0
89537;0
89538;0
89539;0
89540;0
89541;0
89542;0
89543;0
89544;0
89545;1
89546;0
89547;0
89548;0
89549;0
89550;1
89551;0
89552;1
89553;1
89554;0
89555;0
89556;0
89557;0
89558;0
89559;0
89560;0
89561;0
89562;1
89563;0
89564;0
89565;1
89566;0
89567;0
89568;0
89569;0
89570;0
89571;0
89572;1
89573;1
89574;0
89575;0
89576;1
89577;0
89578;0
89579;0
89580;0
89581;0
89582;0
89583;0
89584;0
89585;1
89586;0
89587;0
89588;1
89589;1
89590;0
89591;0
89592;0
89593;1
89594;0
89595;0
89596;1
89597;0
89598;0
89599;0
89600;0
89601;0
89602;0
89603;1
89604;0
89605;1
89606;0
89607;1
89608;1
89609;1
89610;0
89611;0
89612;0
89613;1
89614;0
89615;0
89616;0
89617;0
89618;0
89619;0
89620;0
89621;0
89622;0
89623;0
89624;0
89625;0
89626;0
89627;0
89628;0
89629;0
89630;0
89631;1
89632;0
89633;1
89634;1
89635;0
89636;0
89637;0
89638;0
89639;0
89640;0
89641;0
89642;0
89643;0
89644;0
89645;0
89646;0
89647;0
89648;0
89649;0
89650;0
89651;0
89652;1
89653;0
89654;0
89655;0
89656;0
89657;0
89658;0
89659;0
89660;0
89661;0
89662;0
89663;1
89664;0
89665;0
89666;0
89667;0
89668;0
89669;1
89670;0
89671;0
89672;0
89673;0
89674;1
89675;0
89676;0
89677;0
89678;0
89679;1
89680;1
89681;0
89682;1
89683;1
89684;0
89685;0
89686;1
89687;0
89688;0
89689;0
89690;1
89691;0
89692;0
89693;0
89694;0
89695;0
89696;0
89697;0
89698;0
89699;1
89700;0
89701;0
89702;0
89703;0
89704;0
89705;0
89706;0
89707;0
89708;0
89709;0
89710;0
89711;0
89712;0
89713;0
89714;1
89715;0
89716;0
89717;0
89718;0
89719;0
89720;0
89721;1
89722;0
89723;0
89724;1
89725;0
89726;1
89727;0
89728;0
89729;0
89730;0
89731;0
89732;0
89733;0
89734;0
89735;0
89736;0
89737;1
89738;0
89739;0
89740;0
89741;0
89742;0
89743;1
89744;0
89745;0
89746;0
89747;0
89748;0
89749;0
89750;0
89751;0
89752;0
89753;0
89754;1
89755;0
89756;0
89757;1
89758;1
89759;0
89760;1
89761;0
89762;1
89763;0
89764;1
89765;0
89766;1
89767;0
89768;0
89769;0
89770;0
89771;0
89772;1
89773;1
89774;0
89775;1
89776;0
89777;0
89778;0
89779;1
89780;0
89781;1
89782;0
89783;0
89784;0
89785;0
89786;0
89787;0
89788;1
89789;0
89790;1
89791;0
89792;1
89793;1
89794;1
89795;0
89796;0
89797;0
89798;0
89799;0
89800;0
89801;0
89802;1
89803;0
89804;1
89805;0
89806;0
89807;0
89808;0
89809;0
89810;1
89811;0
89812;0
89813;1
89814;1
89815;0
89816;0
89817;0
89818;0
89819;0
89820;0
89821;0
89822;0
89823;1
89824;0
89825;0
89826;0
89827;1
89828;0
89829;0
89830;0
89831;0
89832;1
89833;0
89834;0
89835;0
89836;0
89837;0
89838;0
89839;0
89840;0
89841;1
89842;0
89843;0
89844;1
89845;0
89846;1
89847;0
89848;0
89849;0
89850;1
89851;0
89852;0
89853;0
89854;1
89855;0
89856;0
89857;0
89858;0
89859;0
89860;0
89861;0
89862;0
89863;1
89864;0
89865;0
89866;1
89867;0
89868;0
89869;0
89870;0
89871;0
89872;1
89873;0
89874;0
89875;0
89876;0
89877;0
89878;0
89879;0
89880;0
89881;0
89882;0
89883;1
89884;0
89885;0
89886;0
89887;0
89888;0
89889;1
89890;0
89891;0
89892;0
89893;0
89894;0
89895;0
89896;0
89897;0
89898;1
89899;0
89900;1
89901;0
89902;1
89903;0
89904;0
89905;0
89906;0
89907;0
89908;0
89909;0
89910;0
89911;1
89912;1
89913;0
89914;0
89915;0
89916;0
89917;0
89918;1
89919;1
89920;1
89921;0
89922;0
89923;0
89924;0
89925;0
89926;0
89927;0
89928;0
89929;0
89930;0
89931;0
89932;1
89933;0
89934;1
89935;0
89936;0
89937;0
89938;1
89939;0
89940;0
89941;0
89942;0
89943;0
89944;1
89945;1
89946;0
89947;0
89948;0
89949;1
89950;0
89951;0
89952;0
89953;1
89954;0
89955;0
89956;0
89957;0
89958;0
89959;0
89960;0
89961;0
89962;0
89963;0
89964;1
89965;0
89966;0
89967;0
89968;0
89969;0
89970;0
89971;1
89972;0
89973;0
89974;1
89975;0
89976;0
89977;0
89978;0
89979;0
89980;0
89981;0
89982;0
89983;0
89984;0
89985;0
89986;0
89987;0
89988;0
89989;0
89990;0
89991;0
89992;0
89993;0
89994;0
89995;0
89996;0
89997;0
89998;1
89999;0
90000;0
90001;0
90002;0
90003;0
90004;0
90005;0
90006;0
90007;1
90008;0
90009;0
90010;0
90011;0
90012;0
90013;0
90014;0
90015;0
90016;0
90017;1
90018;0
90019;0
90020;0
90021;1
90022;1
90023;0
90024;0
90025;1
90026;0
90027;1
90028;0
90029;0
90030;0
90031;1
90032;0
90033;1
90034;0
90035;0
90036;1
90037;0
90038;1
90039;0
90040;0
90041;0
90042;0
90043;0
90044;0
90045;0
90046;0
90047;0
90048;0
90049;0
90050;0
90051;1
90052;0
90053;0
90054;0
90055;1
90056;1
90057;0
90058;0
90059;0
90060;0
90061;1
90062;0
90063;0
90064;0
90065;0
90066;1
90067;1
90068;0
90069;1
90070;0
90071;0
90072;1
90073;0
90074;1
90075;0
90076;0
90077;1
90078;0
90079;0
90080;0
90081;1
90082;0
90083;0
90084;0
90085;0
90086;0
90087;0
90088;0
90089;0
90090;1
90091;0
90092;1
90093;0
90094;0
90095;0
90096;0
90097;0
90098;0
90099;1
90100;0
90101;0
90102;1
90103;0
90104;0
90105;0
90106;0
90107;0
90108;0
90109;0
90110;0
90111;0
90112;0
90113;0
90114;0
90115;1
90116;1
90117;0
90118;0
90119;1
90120;1
90121;0
90122;0
90123;0
90124;1
90125;0
90126;0
90127;1
90128;0
90129;0
90130;0
90131;0
90132;0
90133;0
90134;0
90135;0
90136;0
90137;0
90138;1
90139;0
90140;1
90141;0
90142;0
90143;0
90144;1
90145;0
90146;0
90147;0
90148;1
90149;1
90150;0
90151;0
90152;0
90153;1
90154;0
90155;0
90156;1
90157;0
90158;1
90159;0
90160;1
90161;1
90162;0
90163;0
90164;0
90165;1
90166;0
90167;0
90168;0
90169;0
90170;0
90171;0
90172;0
90173;0
90174;0
90175;0
90176;0
90177;0
90178;0
90179;0
90180;0
90181;0
90182;0
90183;0
90184;0
90185;0
90186;0
90187;0
90188;1
90189;0
90190;1
90191;0
90192;0
90193;0
90194;0
90195;1
90196;1
90197;0
90198;0
90199;0
90200;1
90201;1
90202;1
90203;0
90204;0
90205;0
90206;0
90207;1
90208;0
90209;0
90210;0
90211;1
90212;0
90213;1
90214;1
90215;0
90216;0
90217;1
90218;1
90219;0
90220;1
90221;0
90222;0
90223;0
90224;0
90225;1
90226;0
90227;1
90228;1
90229;0
90230;0
90231;0
90232;0
90233;0
90234;0
90235;1
90236;0
90237;0
90238;0
90239;0
90240;0
90241;1
90242;1
90243;1
90244;0
90245;0
90246;0
90247;0
90248;0
90249;0
90250;0
90251;0
90252;1
90253;0
90254;1
90255;1
90256;0
90257;0
90258;1
90259;0
90260;0
90261;0
90262;1
90263;0
90264;0
90265;0
90266;0
90267;0
90268;1
90269;0
90270;1
90271;0
90272;0
90273;0
90274;1
90275;1
90276;0
90277;0
90278;1
90279;0
90280;0
90281;1
90282;1
90283;0
90284;1
90285;0
90286;0
90287;1
90288;0
90289;0
90290;0
90291;0
90292;0
90293;0
90294;0
90295;0
90296;1
90297;0
90298;0
90299;0
90300;0
90301;0
90302;0
90303;0
90304;0
90305;1
90306;0
90307;0
90308;0
90309;1
90310;1
90311;0
90312;0
90313;0
90314;0
90315;0
90316;0
90317;0
90318;0
90319;0
90320;0
90321;0
90322;0
90323;0
90324;0
90325;1
90326;0
90327;0
90328;0
90329;0
90330;0
90331;1
90332;0
90333;0
90334;1
90335;0
90336;0
90337;0
90338;1
90339;1
90340;0
90341;0
90342;0
90343;1
90344;1
90345;1
90346;0
90347;1
90348;1
90349;0
90350;1
90351;0
90352;1
90353;0
90354;0
90355;1
90356;0
90357;0
90358;1
90359;0
90360;0
90361;0
90362;0
90363;0
90364;0
90365;1
90366;0
90367;0
90368;1
90369;0
90370;0
90371;0
90372;1
90373;0
90374;0
90375;0
90376;0
90377;0
90378;0
90379;0
90380;0
90381;0
90382;0
90383;1
90384;0
90385;0
90386;0
90387;0
90388;0
90389;1
90390;0
90391;1
90392;1
90393;0
90394;0
90395;0
90396;0
90397;0
90398;0
90399;0
90400;0
90401;0
90402;0
90403;1
90404;0
90405;1
90406;0
90407;0
90408;0
90409;1
90410;0
90411;0
90412;0
90413;1
90414;0
90415;0
90416;0
90417;0
90418;1
90419;0
90420;0
90421;0
90422;0
90423;0
90424;0
90425;1
90426;0
90427;0
90428;0
90429;1
90430;0
90431;1
90432;0
90433;0
90434;0
90435;1
90436;0
90437;0
90438;0
90439;0
90440;0
90441;1
90442;1
90443;0
90444;0
90445;0
90446;0
90447;1
90448;1
90449;0
90450;0
90451;0
90452;0
90453;0
90454;0
90455;0
90456;0
90457;1
90458;0
90459;0
90460;1
90461;0
90462;1
90463;0
90464;0
90465;0
90466;1
90467;0
90468;1
90469;0
90470;1
90471;0
90472;0
90473;0
90474;1
90475;0
90476;0
90477;0
90478;1
90479;1
90480;0
90481;1
90482;1
90483;0
90484;0
90485;0
90486;0
90487;0
90488;0
90489;0
90490;0
90491;0
90492;1
90493;0
90494;0
90495;0
90496;0
90497;1
90498;1
90499;0
90500;0
90501;1
90502;0
90503;0
90504;0
90505;0
90506;1
90507;0
90508;1
90509;0
90510;0
90511;0
90512;0
90513;0
90514;0
90515;1
90516;0
90517;0
90518;0
90519;0
90520;1
90521;0
90522;0
90523;1
90524;0
90525;1
90526;0
90527;0
90528;1
90529;0
90530;1
90531;0
90532;1
90533;0
90534;0
90535;1
90536;0
90537;0
90538;0
90539;1
90540;1
90541;0
90542;0
90543;0
90544;0
90545;0
90546;1
90547;0
90548;0
90549;1
90550;0
90551;0
90552;0
90553;0
90554;1
90555;0
90556;0
90557;0
90558;0
90559;0
90560;0
90561;0
90562;0
90563;0
90564;0
90565;0
90566;0
90567;0
90568;0
90569;0
90570;1
90571;0
90572;0
90573;1
90574;0
90575;0
90576;0
90577;0
90578;0
90579;0
90580;1
90581;0
90582;0
90583;0
90584;0
90585;0
90586;0
90587;0
90588;1
90589;1
90590;0
90591;0
90592;0
90593;0
90594;0
90595;0
90596;1
90597;1
90598;1
90599;0
90600;0
90601;0
90602;1
90603;0
90604;0
90605;0
90606;0
90607;0
90608;0
90609;1
90610;0
90611;0
90612;0
90613;0
90614;1
90615;0
90616;0
90617;1
90618;0
90619;0
90620;0
90621;0
90622;1
90623;0
90624;0
90625;1
90626;1
90627;1
90628;1
90629;0
90630;0
90631;0
90632;0
90633;0
90634;0
90635;0
90636;1
90637;1
90638;1
90639;0
90640;1
90641;0
90642;0
90643;0
90644;0
90645;0
90646;0
90647;0
90648;1
90649;0
90650;0
90651;0
90652;0
90653;0
90654;0
90655;0
90656;0
90657;0
90658;1
90659;1
90660;1
90661;0
90662;0
90663;0
90664;0
90665;0
90666;0
90667;0
90668;0
90669;0
90670;1
90671;0
90672;0
90673;0
90674;1
90675;0
90676;0
90677;0
90678;0
90679;0
90680;0
90681;0
90682;0
90683;1
90684;0
90685;0
90686;0
90687;0
90688;1
90689;0
90690;1
90691;0
90692;0
90693;0
90694;0
90695;1
90696;0
90697;0
90698;0
90699;0
90700;0
90701;1
90702;0
90703;0
90704;0
90705;1
90706;0
90707;1
90708;0
90709;0
90710;1
90711;1
90712;0
90713;0
90714;1
90715;0
90716;0
90717;1
90718;1
90719;1
90720;0
90721;0
90722;0
90723;0
90724;0
90725;0
90726;0
90727;0
90728;0
90729;1
90730;0
90731;0
90732;0
90733;1
90734;0
90735;1
90736;0
90737;0
90738;0
90739;0
90740;0
90741;0
90742;0
90743;0
90744;0
90745;0
90746;1
90747;1
90748;0
90749;0
90750;0
90751;0
90752;0
90753;0
90754;0
90755;1
90756;0
90757;0
90758;0
90759;1
90760;0
90761;0
90762;0
90763;0
90764;0
90765;0
90766;0
90767;1
90768;0
90769;0
90770;1
90771;1
90772;1
90773;0
90774;0
90775;1
90776;0
90777;0
90778;0
90779;0
90780;1
90781;1
90782;0
90783;0
90784;0
90785;0
90786;0
90787;1
90788;0
90789;0
90790;0
90791;1
90792;0
90793;0
90794;0
90795;0
90796;0
90797;0
90798;0
90799;1
90800;0
90801;1
90802;0
90803;0
90804;1
90805;0
90806;0
90807;0
90808;0
90809;0
90810;0
90811;0
90812;1
90813;0
90814;0
90815;0
90816;0
90817;1
90818;0
90819;0
90820;1
90821;0
90822;0
90823;0
90824;0
90825;1
90826;0
90827;0
90828;0
90829;0
90830;0
90831;0
90832;0
90833;1
90834;1
90835;0
90836;0
90837;0
90838;1
90839;0
90840;0
90841;0
90842;1
90843;0
90844;0
90845;0
90846;0
90847;0
90848;0
90849;0
90850;0
90851;0
90852;1
90853;0
90854;0
90855;0
90856;0
90857;0
90858;0
90859;0
90860;1
90861;0
90862;0
90863;1
90864;0
90865;0
90866;0
90867;0
90868;0
90869;0
90870;0
90871;0
90872;0
90873;1
90874;0
90875;0
90876;0
90877;0
90878;0
90879;1
90880;1
90881;0
90882;0
90883;1
90884;0
90885;0
90886;0
90887;0
90888;0
90889;1
90890;0
90891;0
90892;0
90893;0
90894;0
90895;0
90896;1
90897;0
90898;0
90899;0
90900;1
90901;0
90902;0
90903;0
90904;1
90905;0
90906;0
90907;0
90908;0
90909;0
90910;0
90911;1
90912;0
90913;0
90914;0
90915;0
90916;0
90917;0
90918;1
90919;0
90920;0
90921;1
90922;0
90923;0
90924;1
90925;1
90926;1
90927;1
90928;0
90929;0
90930;0
90931;0
90932;1
90933;0
90934;0
90935;1
90936;0
90937;0
90938;0
90939;0
90940;0
90941;0
90942;0
90943;1
90944;0
90945;0
90946;0
90947;0
90948;0
90949;1
90950;0
90951;1
90952;0
90953;0
90954;0
90955;0
90956;1
90957;0
90958;0
90959;0
90960;0
90961;0
90962;0
90963;0
90964;0
90965;0
90966;1
90967;0
90968;0
90969;1
90970;1
90971;0
90972;1
90973;0
90974;0
90975;0
90976;0
90977;0
90978;0
90979;0
90980;0
90981;0
90982;0
90983;1
90984;1
90985;0
90986;1
90987;1
90988;1
90989;0
90990;0
90991;0
90992;0
90993;1
90994;0
90995;0
90996;1
90997;0
90998;0
90999;0
91000;0
91001;1
91002;1
91003;1
91004;0
91005;0
91006;0
91007;1
91008;0
91009;0
91010;0
91011;0
91012;0
91013;0
91014;0
91015;0
91016;0
91017;0
91018;0
91019;0
91020;0
91021;0
91022;0
91023;0
91024;0
91025;0
91026;0
91027;0
91028;0
91029;1
91030;0
91031;1
91032;0
91033;0
91034;0
91035;0
91036;0
91037;0
91038;0
91039;0
91040;0
91041;0
91042;1
91043;0
91044;0
91045;0
91046;0
91047;0
91048;0
91049;0
91050;0
91051;0
91052;0
91053;0
91054;0
91055;1
91056;1
91057;0
91058;0
91059;0
91060;1
91061;0
91062;0
91063;0
91064;0
91065;0
91066;0
91067;1
91068;1
91069;0
91070;1
91071;0
91072;0
91073;0
91074;0
91075;0
91076;1
91077;0
91078;0
91079;0
91080;1
91081;0
91082;0
91083;0
91084;0
91085;0
91086;0
91087;0
91088;0
91089;0
91090;0
91091;0
91092;0
91093;0
91094;1
91095;0
91096;0
91097;0
91098;0
91099;0
91100;0
91101;1
91102;1
91103;0
91104;0
91105;1
91106;0
91107;0
91108;1
91109;0
91110;0
91111;0
91112;0
91113;0
91114;1
91115;0
91116;1
91117;0
91118;1
91119;1
91120;0
91121;0
91122;0
